rsi,cycle,band,atr,obv,accdist,label
65.1,0.1695,104.6723,0.1393,3652126,3862024.5,true
68.58,0.1201,104.6337,0.1389,4663455,4491680.5,true
71.15,-0.0258,104.5718,0.1439,5153363,5197092,false
58.23,0.0468,205.4778,0.2121,-602448,-235356.31,false
61.54,0.0675,382.6876,0.3373,333160,147317.45,false
75.81,0.0435,104.5113,0.1561,6468621,5868898,false
63.55,0.1604,382.6673,0.3259,374925,179683.16,false
61.87,0.1314,205.4963,0.2218,-498667,-191368.55,false
65.45,0.1468,382.6449,0.3202,386209,182997.9,false
77.24,0.0266,104.489,0.1586,7625446,6650424,false
64.6,0.0223,205.4571,0.2203,-381259,-140869.61,false
58.06,0.1718,383.098,0.3004,287610,113653.23,false
62.41,0.2548,383.1246,0.3105,309844,125031.26,false
57.01,0.1168,205.6665,0.2047,-437638,-182177.33,false
54.07,0.1062,105.1445,0.1579,2091368,3367639.5,false
54.18,0.155,383.2312,0.4148,90149,6679.27,false
60.44,0.0746,205.6943,0.205,-541340,-182960.75,false
63.53,0.0287,205.6742,0.1983,-359865,-146936.19,false
57.66,0.0144,383.2381,0.378,47804,14614.38,false
54.27,0.05,105.223,0.1383,2474111,3806572.2,false
62.62,0.0665,205.9029,0.203,73881,29833.01,false
57.6,0.0896,383.0674,0.3834,155591,49013.15,false
59.89,0.0023,105.2506,0.1451,3441736,3794222.8,false
67.27,0.1099,205.8824,0.2059,137887,84047.91,false
66.31,0.2908,382.9995,0.396,156488,53347.74,false
65.42,0.0839,105.2113,0.1462,3290065,3697589,false
69.05,0.1126,205.8453,0.1984,161809,47093.17,false
67.54,0.1807,382.9009,0.3767,111326,53763.8,false
53.63,0.2304,382.4694,0.3342,-7015,18860.81,true
49.64,0.0751,104.9635,0.1367,-1554216,53457.08,true
53.88,0.1371,205.5454,0.1865,-212429,-1414.16,true
56.14,0.2633,382.529,0.3178,-25264,9420.52,true
57.73,0.1705,205.5929,0.1858,-101376,99614.84,false
56.11,0.0625,105.009,0.1253,-952936,223826.7,true
58.48,0.1375,205.6481,0.1765,-157290,47752.59,false
61.69,0.1262,382.7069,0.2975,-22039,43271.26,true
57.97,0.0568,105.0408,0.1253,-1177693,257903.56,true
62.09,0.0904,382.6806,0.2888,29963,40789.64,true
59.47,0.0399,105.0433,0.1224,-547680,617909.3,true
64.63,0.0227,205.6388,0.1765,28891,168930.92,false
66.62,0.0642,382.6108,0.301,36141,51292.87,false
65.18,0.0304,105.0311,0.1256,-312709,894560.06,false
59.81,0.0983,205.6903,0.2132,179949,204840.67,false
65.24,0.0785,382.972,0.3529,182306,103310.52,false
66.44,0.0827,105.1558,0.1326,2677996,2114676.5,true
63.32,0.0088,205.9348,0.2494,10034,161458.8,false
65.04,0.0443,383.8392,0.3514,184227,92873.04,false
71.31,-0.0199,105.2995,0.154,2596052,1936554.4,false
75.34,-0.0032,105.292,0.1601,4315887,2929925.8,false
67.7,0.0485,205.9016,0.2558,80741,148939.23,false
77.8,0.0367,105.2788,0.1601,5126466,3202025.5,false
50.19,0.1591,383.6609,0.2984,147219,75735.86,true
56.7,0.0406,105.6744,0.127,4436393,3106887,true
56,0.0392,205.7987,0.1539,-101090,29685.38,true
54.44,0.0505,383.6007,0.2837,142538,52322.52,false
60.39,0.0123,105.6686,0.1164,4979549,2814229.8,true
65.05,0.0674,205.8406,0.1604,84807,119836.65,false
59.82,0.0607,383.6456,0.2878,148569,51536.32,false
64.99,0.0784,105.6733,0.1203,5921079,3517684.2,false
65.35,0.1499,383.6334,0.29,181314,61982.35,false
67.4,0.2067,383.6098,0.295,206519,76432.65,false
66.09,0.012,205.9841,0.1849,463461,266054.4,false
63.79,0.0392,105.8858,0.1474,6283968,4585743,false
55.67,0.1912,206.1853,0.195,413259,115501.1,true
52.22,0.2015,383.8267,0.2572,51348,46011.51,true
56.58,0.0674,105.9586,0.13,3761160,2929967.5,false
57.81,0.2279,206.1844,0.1843,436683,141991.98,true
57.28,0.2509,383.824,0.2583,52124,45907.41,true
58.75,0.1115,105.9575,0.1243,3898969,3129761.8,false
58.35,0.1621,206.1879,0.1786,483504,187057.02,true
59.93,0.2328,383.8041,0.2589,75035,67650.54,true
59.49,0.0986,105.9556,0.1168,4327904,3440187.8,false
63.63,0.1027,206.171,0.1843,510324,244805.34,false
65.21,0.2014,383.7429,0.2707,79559,74639.01,true
62.13,0.0537,105.9489,0.1122,4433278,3685097.5,false
66.01,0.1634,383.6984,0.2579,108101,91245.29,true
64.64,-0.034,206.1379,0.1725,239400,182497.69,false
68.8,-0.0566,383.5957,0.2507,-2473,74854.47,false
62.51,0.0043,105.9523,0.1154,3576123,2823841.5,false
55.21,0.0684,206.5954,0.1757,84050,108709.64,true
61.22,0.0676,384.6316,0.2634,82594,121350.25,true
54.39,0.0666,105.8552,0.1157,361943,602351,false
61.48,0.0624,384.6,0.2547,40638,92127.05,true
54.32,0.0139,105.9044,0.1168,288372,607891.56,false
56.75,0.0761,206.5894,0.1849,133160,106782.24,true
65.27,0.0454,384.5304,0.2659,78781,92684.12,true
67.86,0.0605,384.5018,0.2636,83703,98319.45,true
58.41,-0.0005,105.9063,0.1184,244259,911392.75,false
59.72,0.0065,206.5836,0.1754,89660,113487.81,true
68.19,0.0546,384.5499,0.2578,97166,94541.38,true
59.87,0.0287,105.8942,0.1152,225135,1116604.6,false
59.88,0.0193,206.5853,0.1633,172493,161715.4,true
65.23,0.0365,206.5503,0.1658,162026,176406.61,true
61.05,-0.0033,105.8838,0.1058,-648687,602222.6,false
70.53,0.0589,206.4714,0.1601,200551,190317.92,false
70.43,0.0118,206.4195,0.1558,297789,280236.25,false
72.79,-0.0149,206.4151,0.154,331294,316317.38,false
56.11,0.0226,106.2017,0.1088,-488437,618218.25,false
55.66,0.0969,385.3678,0.2479,86206,38828.56,true
53.92,0.06,106.118,0.1046,-361562,518010.22,false
49.41,0.0625,207.0143,0.1686,149256,168180.05,true
60.04,0.1437,385.3609,0.2411,91733,42731.87,true
57.14,0.0618,106.1222,0.1054,-308882,572965.56,false
60.71,0.1294,385.352,0.2453,126268,15333.89,true
64.86,-0.0324,385.2618,0.2338,150908,41188.51,true
63.11,0.0527,207.0189,0.1653,153056,170027.02,false
71.16,0.0581,385.2051,0.2574,141540,37151.93,false
65.83,0.1396,206.9936,0.1425,205523,186940.47,false
66.34,-0.0024,206.9428,0.141,346307,249964.53,false
71.99,-0.0018,385.1797,0.2343,176147,58844.23,false
70.93,0.0344,206.8974,0.1475,485513,362876.72,false
72.72,0.0617,206.8487,0.1468,613882,443422.28,false
60.89,0.0165,106.2058,0.0927,1491976,1045792.9,false
76.54,0.0104,385.483,0.2233,199565,75192.5,false
77.92,0.0201,385.8006,0.2343,200873,79620.68,false
74.73,0.0181,386.4223,0.2129,162555,68687.14,false
54.46,0.012,106.2931,0.0926,1325751,1016697.94,false
63.6,0.061,207.7456,0.1238,531567,464827.12,false
72.57,0.0241,386.5673,0.2143,121863,57234.65,false
45.84,0.0489,385.9489,0.2849,132868,75318.52,false
49.76,0.1849,385.9311,0.2999,102298,71669.33,false
43.61,0.1266,105.5459,0.1473,715988,-90973.74,false
55.17,0.0829,207.4685,0.1741,349645,228947.62,false
49.16,0.1145,105.5604,0.1501,1575084,456044.3,false
53.07,-0.0095,105.6061,0.1407,1780559,425793.2,false
51.23,0.0398,207.1454,0.1764,-26299,-9383.46,true
56.6,0.0699,207.1672,0.1768,-25348,-65148.82,true
55.85,0.0186,105.7344,0.1102,651350,465845.94,true
59.64,0.0698,207.1659,0.1808,13377,-16012.98,true
52.46,0.063,385.8415,0.2502,-40098,7796.69,true
58.45,0.0427,105.7288,0.1116,951103,563673.5,true
57.8,0.1218,385.8341,0.2509,-13593,27023.85,true
58.31,0.1291,385.821,0.2509,-9349,-8995.63,true
62.03,0.0001,207.1344,0.1838,194424,52305.76,true
62.64,0.0933,385.797,0.2588,47855,19983.65,true
62.2,-0.0032,105.7084,0.1139,976240,1216042.1,true
67.31,0.0466,207.0877,0.1892,217139,53977.5,true
66.11,0.0887,385.7504,0.2609,57799,26131.26,true
70.26,0.0369,385.6463,0.2373,105146,13847.21,true
69.53,-0.017,207.0386,0.1727,438856,188099.4,false
72.94,0.0458,385.5835,0.2382,147585,56264.01,true
70.8,0.0462,207.0199,0.172,559660,246447.98,false
75.28,0.0622,385.5276,0.2475,183403,61950.02,false
77.7,-0.0146,385.5124,0.255,179727,101681.78,false
64.43,0.0443,105.714,0.1021,1493524,1601851,false
71.8,-0.0347,207.1335,0.167,656193,268319.12,false
81.27,0.0292,385.5401,0.2721,226668,149249.48,false
68.06,0.0627,105.7402,0.1018,1732568,1832654.2,false
82.06,0.0813,385.5526,0.2893,292598,105880.35,false
71.35,0.1092,207.4003,0.2283,732515,220760.03,false
0,0,0,0,0,0,false
0,-97.9855,0,0,0,0,false
0,-359.3464,0,0,0,0,false
0,-170.4478,0,0,0,0,false
0,-319.0533,0,0,0,0,false
0,-87.013,0,0,0,0,false
0,-72.6165,0,0,0,0,false
57.85,-14.3437,0,0.4647,0,0,false
35.95,-0.4206,384.3257,0.6393,0,0,true
36.11,0.1379,384.4096,0.6022,0,0,true
36.77,0.0081,384.5805,0.5936,0,0,true
58.86,0.0279,106.3315,0.2915,0,0,false
37.28,0.0206,384.6479,0.5994,0,0,true
57.43,0.1262,207.7402,0.414,0,0,false
38.59,0.1125,384.7291,0.6244,0,0,false
59.29,0.0626,106.3953,0.3025,0,0,true
58.18,0.2553,207.7211,0.4147,0,0,false
60.31,0.0279,106.3036,0.3049,0,0,true
41.12,0.16,384.7315,0.5768,0,0,false
60.72,0.1419,106.2641,0.308,0,0,false
42.13,0.1646,384.7732,0.5262,0,0,false
44.14,-0.0318,385.1358,0.5309,0,0,false
62.19,-0.0238,106.295,0.2944,0,0,false
55.78,0.0828,207.8053,0.3456,0,0,false
46.35,0.2214,206.1746,0.3874,123627,-605492.9,true
48.94,0.2464,206.168,0.3763,117397,-611722.9,false
59,0.0945,107.1844,0.2484,2335334,3684185.8,true
49.54,0.211,206.1989,0.3648,191100,-743575.7,false
60.24,0.1245,107.1985,0.2469,1558113,2512181.5,true
43.69,0.105,385.007,0.4154,-137360,-139272.69,true
47.62,0.1663,385.144,0.4246,-108909,-116768.14,true
62.7,0.0354,107.1872,0.223,3159319,2416917.5,true
48.13,0.2027,385.3221,0.4204,-65371,-92423.03,false
65.87,0.0945,107.127,0.225,4553012,3289839.2,false
55.63,0.004,206.5759,0.2921,54060,-646541.5,false
54.7,0.2067,385.4046,0.4278,-64892,-69940.49,false
67.44,0.1252,107.0616,0.228,4602481,3419536.5,false
56.34,0.1166,206.5411,0.2866,16794,-693612.8,false
56.83,-0.0053,385.2175,0.3784,-21008,-52212.59,false
59.67,0.1075,386.7744,0.3823,21560,4887.8,false
55.76,0.078,107.8081,0.1972,5349577,4282796,true
53.87,0.1181,206.9473,0.2417,403617,-488825.4,false
58.91,0.0072,206.9395,0.2024,528433,-381247.47,false
63.12,0.0297,107.8582,0.1726,2944962,2372378.8,true
64.54,-0.0061,107.8169,0.1451,1370024,1436520.4,true
69.85,0.0102,107.858,0.1482,2261127,1945073,true
55.28,0.2812,386.9584,0.3146,-2544,29498.4,false
71.6,0.0502,107.8695,0.1538,2317107,2321969,false
56.51,0.2373,386.976,0.3025,36176,59450.9,false
59.43,0.1654,386.9751,0.3017,70803,80929.98,false
74.24,0.0444,107.9044,0.1542,3753643,3919091.5,false
74.59,0.0223,107.9403,0.1506,3540155,3671220,false
62.41,0.0784,108.4161,0.1453,921778,2739553.8,true
65.58,0.0668,108.5167,0.1542,1085918,3129785.8,false
66.73,-0.0098,108.6036,0.1752,-423504,2080273.5,false
55.79,0.1855,206.7806,0.2102,153717,-215508.62,false
50.84,0.2824,386.4267,0.3142,-25194,54337.13,false
69.56,0.0847,108.5714,0.1717,954049,2802991.5,false
58.55,0.177,206.7762,0.218,166759,-254728.62,false
49.73,0.1791,386.2336,0.3048,-78724,21491.94,true
53.36,0.0459,206.7286,0.2184,267701,-150408.8,true
55.87,0.223,386.2356,0.3174,-61892,32101.53,true
56.72,0.0812,206.7254,0.2176,338967,-131870.62,true
57.54,0.2316,386.2372,0.3106,-36022,35675.58,true
59.59,0.0942,206.7111,0.2112,315146,-90912.69,true
61.92,0.1803,386.199,0.2992,-58780,42403.92,true
61.43,0.0782,206.6922,0.1976,310730,-75623.22,true
64.6,0.0593,206.6628,0.2015,431244,-36021.59,true
63.11,0.0201,386.1321,0.2901,-65275,44956.94,true
65.19,-0.036,386.0819,0.2838,-17358,77847.1,false
67.97,-0.0133,206.7961,0.1515,488680,40665.92,true
70.87,0.0302,386.1487,0.2484,-45871,76786.37,false
71.21,0.0873,386.1406,0.2446,-35081,83963.37,false
68.54,0.049,206.8188,0.148,619379,46638.8,true
47.1,0.0738,108.4685,0.1547,-176082,2098023.5,true
52.46,0.1462,108.4758,0.1519,-93786,2158315.5,true
63.39,0.012,207.4062,0.1995,552552,87250.68,true
65.2,0.0425,207.4073,0.2002,620966,141654.31,true
68.72,0.0826,207.3912,0.2075,681665,202060.16,true
57.43,0.0308,108.5067,0.1525,908361,3166163.8,true
59.72,0.0362,108.5135,0.1439,818285,3132414,true
62.26,0.034,108.5201,0.1439,563737,2912442.8,true
67.21,-0.033,207.4731,0.2018,685529,201641.31,true
63.19,0.0179,108.5104,0.1407,1255214,3138831.5,true
71.76,0.0221,207.5198,0.1861,713895,282649.38,false
58.89,0.0811,387.6738,0.2047,-76341,62200.74,true
69.07,-0.0094,108.4631,0.1225,1483784,2843860.5,true
74.31,0.0714,207.5064,0.1889,778184,336867.66,false
59.61,0.1221,387.6732,0.1997,-46289,61192.74,true
71.29,0.0108,108.4494,0.1246,1482988,2835103.2,true
76.51,0.0872,207.4759,0.1796,849387,378597.72,false
73.18,0.0203,108.44,0.1221,2161707,3011324,true
77.99,0.0741,207.4515,0.1796,947992,454720.9,false
75.26,0.0171,108.424,0.118,2979741,3605389.2,true
59.93,0.0183,387.6631,0.1806,11487,88870.49,true
72.86,-0.0382,108.511,0.1083,3504214,3724339.2,true
74.28,0.0391,108.798,0.1281,4134255,4456689.5,true
76.56,0.1221,108.8105,0.1252,4316267,4641236.5,true
57.01,0.0552,387.6344,0.2098,39304,85604.64,true
79.04,0.0399,108.8759,0.1313,5593086,5176893,true
64.97,0.0423,208.1844,0.1449,1004895,465340.44,false
81.01,0.0296,108.8908,0.1356,6883702,5656732,true
83.51,-0.0153,108.9611,0.1489,6950206,5954923,true
86.96,0.069,108.9454,0.1625,7431779,6394343.5,false
59.78,0.0665,387.7465,0.2284,52457,70094.4,false
64.25,0.1185,387.7036,0.2385,89938,105167.9,false
66.89,0.1354,387.651,0.242,137177,129102.05,false
68.74,0.0231,109.8973,0.1632,4746650,6270281,true
60.62,0.1002,387.8349,0.2641,149822,126598.96,true
74.18,0.0385,110.0675,0.1329,6144145,7205161.5,true
76.46,0.0858,110.0974,0.1364,6939439,7575852.5,true
79.74,0.1065,110.0987,0.1401,7500498,8172548.5,false
81.4,0.0986,110.0636,0.1423,8428260,8764756,false
67,0.0811,388.0469,0.2236,155661,121480.48,true
63.22,0.0274,208.4517,0.1156,383637,127798.84,false
73.51,0.0686,110.102,0.1524,10017285,10723056,true
66.31,0.0218,388.1401,0.2162,125632,93471.17,true
74.14,0.071,110.1447,0.1514,10125984,10872452,false
70.03,0.0873,388.1319,0.2269,155194,109717.06,true
73.51,0.1345,388.1344,0.2422,176464,121239.93,true
77.97,0.1718,388.057,0.2625,220914,151604.1,true
73.73,0.037,110.4937,0.1589,11121855,9838704,true
83.89,-0.0377,387.9058,0.2999,376302,162274.73,false
85.71,0.0116,387.8911,0.2945,413436,177997.56,false
74.2,0.0128,110.6205,0.1546,10588673,9685427,true
85.33,-0.0536,388.0672,0.2832,449847,203440.8,false
76.72,0.0377,110.5825,0.1578,10154844,9811479,false
78.74,0.0783,110.5705,0.1564,10764014,10089623,false
61.16,0.0518,208.7766,0.1496,409364,-104931.83,false
63.52,0.077,208.7767,0.1554,395561,-103445.96,false
64.62,-0.0174,208.7577,0.1605,314814,-188102.39,false
72.18,0.0111,110.8209,0.1807,10755313,9455672,false
68.57,0.0626,208.7151,0.1605,385221,-123494.66,false
80.13,-0.0102,389.1921,0.2389,484926,190515.1,false
41.99,0.1467,207.5262,0.2964,-61082,56750.14,true
51.16,0.1682,389.2175,0.4112,215444,206101.16,false
40.36,0.0752,109.7539,0.2393,2176170,2589087.8,true
47.74,0.173,207.5259,0.2939,-34147,87474.56,true
45.36,0.1731,109.7545,0.2309,2228107,2963757.5,false
54,0.0203,207.5348,0.2874,-142171,100929.61,false
56.33,-0.0004,389.2607,0.3815,197483,202735.02,false
58.95,0.1222,207.5064,0.2795,-34431,110697.93,false
61.1,0.1005,389.2104,0.3656,180995,181070.4,false
51.53,0.0312,109.8624,0.2066,4240705,4006339.5,true
60.75,-0.0286,207.451,0.2399,-166851,141547.25,false
61.22,0.0021,207.4224,0.2391,-144796,113484.66,false
52.96,-0.0104,109.8893,0.1747,1489323,2348605.5,true
55.04,0.0014,109.8739,0.1697,2279188,2732243.5,false
61.89,0.0885,207.9525,0.1888,-69814,188806.02,false
56.44,0.0671,389.706,0.2783,-84679,124081.25,false
62.79,0.0887,208.0278,0.1763,-18038,217447.98,false
56.34,0.0324,110.2882,0.1317,104270,2183976.8,true
59.4,0.0619,389.82,0.2576,-72399,126587.23,false
63.09,0.0327,110.3543,0.1358,-1161519,1704801,true
63.19,0.0633,389.7962,0.2548,-47175,141206.92,false
65.7,0.0686,110.3569,0.1397,-1591,2364155.2,true
66.06,0.0838,389.7552,0.2462,-78932,127519,false
68.92,0.0787,110.3193,0.14,-200001,2368424.2,true
71.44,0.0165,110.2951,0.132,-23573,2838659.8,false
64.3,0.0382,110.4216,0.145,-1178109,2522813,true
67.06,0.0146,110.5511,0.1416,-1037850,3056798.5,false
68.29,0.0436,110.5888,0.14,-210418,3278748.8,false
71.48,0.0474,110.6185,0.1446,1662813,4588106.5,false
74.12,0.0519,110.6369,0.1385,3145194,5703077,false
74.86,0.0458,110.6696,0.1321,2732824,4884188,false
60,0.0569,208.4171,0.139,195831,278172.78,false
61.73,-0.0066,390.1438,0.1722,-24740,142370.45,false
60.52,0.072,110.9672,0.1447,5255693,4584013,false
55.59,0.1231,389.9498,0.2892,-48787,69579.92,false
54.5,0.0792,208.2093,0.193,-10856,-60590.14,false
57.75,0.1457,389.9434,0.2906,-48708,64808.5,false
56.94,0.0821,208.2065,0.188,72443,-59788.01,false
60.31,0.083,208.1936,0.1816,88924,-33435.29,false
61.88,0.068,389.9141,0.265,-7243,84670.09,false
47.46,0.0827,110.5941,0.1364,4419395,1406647,false
52.13,0.1143,110.5946,0.1403,4729340,1513564.8,false
55.56,0.0062,390.3102,0.2224,-68424,49232.18,false
55.03,0.0577,208.2466,0.149,-55554,-138047.66,false
62.39,0.1149,390.2948,0.2381,-48705,71552.35,false
45.94,0.0664,110.154,0.1698,-3932042,-2447672.5,false
50.81,0.1095,207.9517,0.1726,-337240,-158035.38,true
51.69,0.1288,207.978,0.1608,-245298,-124812.82,true
55.21,0.0708,208.0093,0.1679,-193940,-103404.16,true
70.51,0.1844,207.8837,0.2022,-11129,56646.7,true
65.46,0.2279,389.9415,0.2887,-28918,61169.69,false
58.13,0.1026,110.175,0.1686,-4024963,-1144267.1,false
65.75,0.4026,389.8726,0.2983,26093,92055.02,false
69.46,0.3262,389.7758,0.3076,77367,134794.06,false
69.84,0.0468,207.7485,0.2176,97967,133221.2,false
70.96,0.1726,389.685,0.3108,110415,137241.36,false
59.92,0.0025,110.1296,0.1581,-2928719,-730496.56,false
70.28,-0.0844,389.5875,0.3722,146095,190358.44,false
70.62,-0.0064,389.5452,0.3622,282181,128641.45,false
64.39,-0.0013,110.1492,0.1554,728142,1041942.44,false
65.7,0.0337,110.1658,0.1483,14649341,-3829345.8,false
0,0,0,0,0,0,false
0,-212.9514,0,0,0,0,true
0,-126.189,0,0,0,0,false
0,-50.8964,0,0,0,0,true
0,-37.4205,0,0,0,0,true
0,-70.1739,0,0,0,0,false
0,-27.3186,0,0,0,0,false
0,-14.2813,0,0,0,0,false
73.94,-19.8898,0,0.5385,0,0,false
36.42,-10.3024,0,0.4698,0,0,false
62.72,-19.4654,0,0.6637,0,0,false
37.06,-5.3616,0,0.4392,0,0,false
60.78,0.2639,389.1372,0.4541,0,0,false
67.65,0.3052,208.5218,0.3069,0,0,false
38.65,0.0574,107.9083,0.2809,0,0,false
61.78,0.1188,389.1395,0.4332,0,0,false
39,0.0905,107.9359,0.2666,0,0,false
66.85,0.1159,208.7633,0.3382,0,0,false
60.08,0.0677,389.3416,0.4096,0,0,false
44.59,-0.0067,108.3199,0.2307,0,0,false
56.01,0.15,208.6825,0.2895,-232121,180573.31,false
56.27,0.3158,388.9951,0.4663,60173,202841.52,false
58.17,0.1408,208.6996,0.2909,-125201,203299.48,false
59.21,0.386,388.985,0.4688,7903,178074.98,false
59.05,0.1324,208.7027,0.2945,72122,124685.14,false
61.42,0.35,388.953,0.4691,-23632,141817.72,false
62.25,0.2419,388.9164,0.4475,21038,137372.31,false
63.55,0.1105,388.8746,0.392,-5539,109401.8,false
47.21,0.0978,108.2663,0.2031,-2927088,2809328.8,false
57.93,0.0565,208.7333,0.2324,-616567,-333978.9,false
58.26,0.1292,208.7369,0.2309,-797462,-412690.5,false
49.82,0.0694,108.2638,0.1951,-2965984,1255069.5,false
63.03,0.081,208.7087,0.2334,-542476,-411979.9,false
59.78,0.0537,389.0011,0.3842,2917,66767.07,false
52.83,0.0843,208.7946,0.2325,58964,-165640.03,false
57.19,0.196,208.842,0.2353,192068,-63692.01,false
49.12,0.0912,208.7707,0.2287,-257837,-219825.27,false
52.45,0.3017,389.5076,0.3341,46169,26019.07,false
50.24,0.1003,208.7704,0.2196,-261901,-204572.8,false
49.45,0.2332,106.2994,0.2228,-4981815,-1748310.9,true
54.39,-0.0239,106.3966,0.204,-4752355,-1286572.6,false
45.89,0.1688,207.5023,0.239,-532101,-109663.75,false
56.25,0.0116,106.391,0.2009,-4626914,-1299796.4,false
46.74,0.1636,387.6,0.3731,-80114,-97644.25,false
49.22,0.0841,207.5954,0.2305,-439297,-75607.05,false
49.9,0.1566,387.6748,0.3631,-48533,-76668.86,false
52.56,0.0696,207.6706,0.2198,-359653,-29601.52,false
50.89,0.131,387.791,0.3536,-25377,-64906.47,false
57.87,-0.0412,106.3772,0.1756,-4753385,-1465813.6,false
58.43,0.0049,106.3681,0.1699,-3936983,-893333.44,false
61.36,0.0194,106.3669,0.1656,-3979230,-1140181.9,false
55.41,0.1093,207.6454,0.193,-371540,16148.1,false
51.86,0.2597,387.5111,0.2823,-93492,-112587.57,false
55.71,0.0707,106.9705,0.1812,-6129776,-2373236.5,false
54.28,0.3218,387.5073,0.2802,-71275,-100184.93,false
59.14,0.1478,106.9745,0.1816,-5266999,-1746432.6,false
50.37,0.0244,106.8908,0.1667,-1323469,605386.94,false
54.68,0.0432,207.522,0.1989,-389651,56459.24,false
52.47,0.0875,387.2299,0.2573,-64513,-54479.38,false
52.99,0.1598,387.2314,0.2528,-46276,-43479.22,false
54.87,0.1333,387.2238,0.2545,-32943,-40277.96,false
53.41,0.0655,106.8569,0.1343,227712,896293.8,false
52.87,0.0731,207.5109,0.1673,-86928,148735.6,true
61.81,0.1695,207.4664,0.1866,-93106,141440.83,false
63.39,0.2064,207.4305,0.1837,-9799,133819.9,false
50.99,0.297,386.9145,0.2994,-25259,-5401.22,false
66.6,-0.0359,207.4045,0.1887,-70423,140515.45,false
56.06,0.017,386.893,0.3241,-8526,5027,false
49.47,0.0247,106.476,0.1388,-921481,-693352.44,true
67.27,0.0416,207.3752,0.1887,-85709,122225.91,false
52,0.0626,106.4858,0.1342,-1151813,-840120.56,false
53.46,0.0095,106.5554,0.1309,-1849154,-1213687.8,false
63.09,-0.0362,207.5371,0.2128,-145280,136653.4,false
58.04,0.092,387.0457,0.312,-6605,-23649.93,false
64.35,0.0387,106.5564,0.1382,-744328,-327956.66,false
64.09,0.0162,207.9786,0.2001,10434,200373.58,false
60.95,0.1222,387.0872,0.3067,15897,-7878.3,false
52.59,0.1,208.0505,0.1817,582,200955.1,false
55.7,0.1635,208.0508,0.1845,46316,227162.12,false
60.75,0.1695,208.0467,0.1888,108881,282244.6,false
50.68,0.1526,387.1158,0.2596,27915,-4425.05,false
48.38,0.0765,106.4943,0.1385,-1081798,-842464.5,false
53.03,0.1558,387.1149,0.2482,46573,8326.38,false
50.12,0.0795,106.4902,0.125,-517301,-388123.78,false
54.72,0.0889,208.0993,0.2014,61688,277683.3,false
53.01,0.1271,386.9088,0.3069,12390,-10840.94,true
44.06,0.0692,105.9914,0.1478,-2978917,-1373468.8,true
57.48,0.1001,208.0988,0.2009,108493,305636.28,false
55.51,0.1582,386.9054,0.3004,28087,-8180.8,false
49.81,0.0727,105.9977,0.1453,-2454003,-892737.1,false
58.2,0.0981,208.0566,0.2114,168840,315849.5,false
57.53,0.0656,386.9374,0.2784,4034,44927.13,false
52.8,0.0022,106.134,0.1229,-1398385,484410.4,false
58.52,0.1578,208.0459,0.2072,213339,324236.34,false
54.22,0.0557,106.125,0.1216,-760116,877955.5,false
57.41,0.0933,208.0261,0.1973,185100,219779.39,true
