rsi,cycle,band,atr,obv,accdist,label
27.84,-0.0859,207.3158,0.1197,-181612,-27753.5,true
46.97,-0.1049,455.9489,0.217,16185,-38135.98,false
51.45,-0.0058,133.3428,0.1289,1414804,1112733,true
50.61,0.0268,456.0859,0.2468,50424,-37554.34,false
36.06,-0.1096,207.291,0.1513,-139822,-47296.98,true
44.55,-0.0552,455.9688,0.2522,41988,1568.04,false
39.81,-0.0425,455.923,0.2433,23272,-14855.31,true
38.25,-0.053,455.8766,0.234,-3324,-29183.46,true
63.88,0.0283,133.4713,0.1154,1558931,370143.28,false
41.69,-0.0107,207.2439,0.1264,-464521,-190527.62,false
36.55,-0.0491,455.8252,0.2294,-913,-26227.69,true
36.64,-0.028,207.208,0.139,-538925,-150773,true
40.44,-0.0055,455.8141,0.2375,12956,-15587.62,true
41.17,-0.026,455.7713,0.2049,-21783,-21707.6,true
50.75,-0.0424,133.6104,0.1112,807979,475268.53,true
45.67,-0.0416,455.8005,0.1798,-58831,-2542.63,true
62.95,-0.0326,133.6655,0.1135,2201627,1187497.1,false
56.41,-0.0284,133.6869,0.1117,1802904,920730.2,false
58.37,-0.0445,206.9238,0.2538,-309899,200994.06,false
49.96,-0.028,133.8452,0.1117,2409938,1427985.6,false
51.24,-0.0528,207.0518,0.2838,-379435,244727.17,false
37.76,-0.1053,455.8832,0.1751,-31023,-1100.13,true
44.55,-0.06,133.8831,0.1128,2397471,1431800.4,true
46.84,0.0041,133.8692,0.1053,2625110,1418810.9,true
41.84,0.0027,133.8339,0.1075,2695109,1372576.2,true
41.58,-0.0078,133.8029,0.1068,2120491,1171879.2,true
46.46,-0.0772,455.8804,0.1943,-66208,-42804.52,true
41.68,-0.0719,455.8643,0.1882,-82532,-46832.52,true
48.37,-0.0379,133.8019,0.092,2909241,1635642.9,false
45.55,-0.0427,207.6192,0.1179,-316711,307609.16,false
41.98,-0.0421,133.7991,0.0885,2548316,1492502.8,true
47.51,-0.0433,207.6184,0.1154,-343777,321215,false
51.7,-0.0383,455.8568,0.1751,-34147,-3291.96,true
44.45,-0.0416,133.7955,0.0942,2661391,1595540.2,true
52.42,-0.0323,207.6259,0.1085,-366839,371481.75,false
52.07,-0.0344,207.6266,0.1085,-416060,351754.06,false
57.25,0.0265,207.6534,0.1117,-333483,419259.06,false
70.99,-0.0692,455.7329,0.1907,52018,35546.95,false
67.72,-0.0022,133.7972,0.1126,3454727,2206623,false
56.84,-0.054,456.1614,0.1777,61829,35368.57,false
59.69,-0.0383,133.8841,0.111,3157555,1953947.5,false
55.59,-0.0607,207.7166,0.1035,-25742,446866.97,false
57.84,0.0203,456.5979,0.1898,53221,37798.16,false
53.52,-0.0263,134.0503,0.1139,3296872,1942836.2,false
48.7,-0.0625,456.7502,0.181,42300,20902.6,false
47.85,-0.0013,207.7291,0.0964,-61483,349212.22,false
48.43,-0.0075,456.762,0.1874,43808,24064.55,false
41.1,-0.0331,207.7158,0.1039,-68898,327896.56,false
38.59,-0.0623,207.693,0.1068,-131210,308932.47,false
51.7,-0.0403,134.1894,0.0948,2626514,1286069.2,false
46.42,-0.0285,207.7043,0.1093,-80669,345770.3,false
51.55,-0.0352,134.1936,0.092,2292836,1289989.2,false
45.55,-0.0099,134.182,0.0927,1654199,1319486.6,false
36.91,-0.0346,207.6187,0.1039,-33688,62659.05,false
47.5,-0.0706,456.7693,0.1773,40592,27926.98,false
41.07,-0.0238,207.5953,0.1064,-61272,45372.3,false
43.57,-0.0144,134.1472,0.0842,1475863,1407457.1,false
36.52,-0.0046,207.5379,0.1082,-81878,12841.76,false
36.52,-0.0061,207.5212,0.1092,-136577,-31175.74,false
30.41,-0.012,207.4595,0.1053,-108353,-80981.25,false
31.83,0.0012,207.4163,0.1,-165365,-76474.21,false
47.03,-0.0661,134.1292,0.0932,2141552,1507055.6,false
59.11,-0.1285,456.6958,0.1694,99272,60695.14,false
42.65,-0.0212,134.1139,0.0905,2374349,1272675.4,false
34.1,-0.0246,207.3709,0.1029,-172824,-97014.3,false
53.27,-0.0922,456.7383,0.1693,71067,54033.1,false
43.12,-0.0127,134.0948,0.089,2092948,1341819.1,false
34.31,-0.0159,207.3496,0.1007,-131289,-38570.1,false
40.56,0.0128,134.0733,0.0886,1768137,1311775.2,false
39.48,-0.0125,134.0538,0.0876,1389423,1117915.9,false
29.03,-0.0111,207.2883,0.1057,-316599,-124711.75,false
52.94,0.0139,456.8443,0.1485,113222,87636.1,false
26.95,-0.0276,207.2418,0.1039,-355037,-162335.61,false
47.52,-0.0053,456.9057,0.1518,105951,89354.58,false
28.06,-0.0259,207.2108,0.1053,-329960,-144964.95,false
46.85,-0.0393,456.9185,0.1625,89378,93104.5,false
28.65,0.0024,207.1415,0.1086,-288777,-152674.98,false
39.41,-0.0303,134.0082,0.086,1457027,992098.9,false
42.16,-0.0331,133.9982,0.0853,1735451,1141095.5,false
42.02,-0.0335,134.0379,0.0877,944578,-19774.24,false
39.84,-0.0491,207.1404,0.1118,-189016,-86549.19,false
33.22,-0.0871,207.1236,0.1111,-215731,-135411.16,false
48.07,-0.0691,457.0513,0.1773,51198,14127.65,false
34.19,-0.0491,133.9851,0.091,-83661,-615247.5,false
36.08,-0.0908,207.1115,0.115,-122752,-71925.43,false
48.07,-0.0744,457.0504,0.1741,27112,7299.63,false
39.56,-0.0423,133.9674,0.0916,-34604,-597238.6,false
50.37,-0.0416,457.0495,0.1702,59530,15825.02,false
31.65,-0.0098,207.0791,0.1186,-141332,-52532.42,false
44.52,-0.0137,457.039,0.1769,56160,20120.67,false
48.61,-0.0137,457.0381,0.1758,55677,30042.19,false
38.77,-0.0313,456.9837,0.1878,-2689,11537.38,false
32.19,-0.088,456.9044,0.1957,-4739,1831.11,false
33.01,-0.0032,206.9907,0.1264,-314040,-118901.2,false
36.08,-0.0886,456.8582,0.1946,16894,23464.11,false
34.94,-0.0284,206.8864,0.1274,-311697,-128796.46,false
35.42,-0.0848,456.671,0.1993,9154,32759.18,false
48.41,-0.0257,133.9767,0.0836,150464,354055.3,false
36.28,-0.0381,456.5806,0.2047,1529,31688.8,false
31.81,-0.0072,206.8416,0.116,-419378,-182633.83,false
30.06,-0.0192,456.5,0.2093,-3445,21521.16,false
42.77,-0.0008,133.9714,0.0811,-387379,-21365.12,false
30.79,-0.0372,206.8256,0.1192,-524229,-184170.22,false
32.19,-0.0364,456.4416,0.2089,-23526,15147.7,false
38.36,-0.045,133.955,0.0918,-1030486,35403.39,false
32.98,-0.0488,206.7294,0.1085,-563504,-166265.81,false
32.56,-0.0458,206.6996,0.1078,-563714,-129694.27,false
40.38,-0.0199,133.9032,0.0974,-113534,220783.44,false
40.72,-0.0242,456.4486,0.1687,39823,15310.05,false
33.75,-0.025,206.6695,0.1104,-646360,-105978.84,false
35.99,-0.0767,456.4316,0.1665,39993,14114.3,false
35.99,-0.095,456.4163,0.1586,48648,14782.56,false
42.24,-0.0093,456.4337,0.1423,855,921.46,false
34.43,-0.0039,206.6135,0.0914,-556131,-133492.08,false
33.48,-0.0329,456.4145,0.148,4124,-12129.5,false
52.58,-0.0422,133.8735,0.0739,162812,521483.94,false
56.94,-0.0504,133.8822,0.0771,176916,701692.3,false
47.33,-0.0198,133.9085,0.0807,243191,570193.9,false
29.97,-0.0281,456.2724,0.157,33285,-17034.51,false
45.05,-0.0545,133.9085,0.0832,208267,570607.4,false
27.12,-0.0857,456.193,0.1541,17922,-24023.01,false
45.52,-0.05,133.909,0.085,225474,637145.3,false
25.74,-0.0844,456.1075,0.1521,9458,-26306.47,false
29.62,-0.0939,206.5528,0.102,-517368,-68277.39,false
18.35,-0.1057,455.9155,0.1746,-3986,-44393.43,false
43.2,0.0156,133.9373,0.0927,582098,773857.1,false
28.2,-0.132,206.4887,0.1068,-622559,-80911,false
21.35,-0.1373,455.7852,0.1874,7150,-44577.25,false
41.92,-0.0184,133.9446,0.091,251201,731564.1,false
49.67,-0.0104,133.9533,0.0943,245951,808184.25,false
25.65,-0.0041,206.3406,0.1172,-621319,-25077.52,false
40.36,0.006,133.9447,0.1004,-144627,430971.2,false
18.86,-0.072,206.1942,0.1437,-759254,-81903.43,false
22.74,0.0028,455.477,0.2532,4452,-54048.51,true
32.77,-0.0635,133.8747,0.1178,-575943,492731.9,false
30.22,0.0639,205.8592,0.1825,-841549,-94226.16,false
26.64,-0.0119,205.771,0.189,-944925,-162002.2,false
31.47,-0.0558,133.6378,0.1453,-1291185,527990.8,false
22.51,-0.1024,205.6426,0.2107,-1117730,-225049.28,false
28.6,-0.1764,455.1309,0.3126,-74538,-75840.59,true
27.1,-0.1095,133.5423,0.1562,-1629395,259150.22,true
27.8,-0.0951,133.4656,0.157,-1159710,500531.88,true
23.52,0.0453,205.3776,0.2067,-995441,-38865.28,false
33.61,0.0474,205.2473,0.1716,-1088766,-86280.42,false
45.74,-0.0556,133.4464,0.1452,-737948,480421.2,false
25.2,-0.0646,205.25,0.167,-1237085,-213265.77,true
43.6,-0.2068,455.1483,0.2635,9627,-31106.33,true
38.2,-0.1011,133.4279,0.1505,-1242146,185923.77,false
25.2,-0.1337,205.2032,0.1517,-1296331,-193431.31,true
45.85,-0.2229,455.1679,0.2392,22668,-23042.02,false
41.36,-0.0275,133.4282,0.1319,-421643,531860.94,false
42.73,-0.0153,205.3259,0.138,-1056073,-109629.95,false
47.33,-0.0433,455.5871,0.1797,31226,-9285.89,false
41.46,-0.0127,205.3244,0.1322,-980593,-112811.16,false
49.89,-0.0328,455.5973,0.1853,48398,-858.45,false
40.35,-0.0226,205.3182,0.1215,-1073670,-159624.81,false
35.78,-0.0418,205.3011,0.123,-1090283,-205192.62,true
45.24,-0.034,133.5507,0.1102,-425614,726450.94,false
33.56,-0.0605,205.268,0.1294,-1161326,-156851.16,true
37.91,-0.1003,455.5312,0.2178,21409,7915,true
38.93,-0.0779,133.5272,0.1138,-669581,648033.94,false
35.59,-0.1017,133.4977,0.1155,-1009402,463960.94,false
32.18,-0.0923,133.4372,0.1227,-1481039,241556.3,false
30.21,-0.0684,133.3732,0.1209,-1967876,-169605.33,false
31.51,-0.0157,205.1866,0.1407,-1312904,-153235.92,true
37.23,-0.0138,455.2899,0.2372,16957,19712.04,true
26.54,-0.0515,133.288,0.1269,-2274126,-176261.05,true
30.83,-0.0244,133.2336,0.1347,-1972732,127844.82,true
64.13,-0.0216,205.9504,0.1266,458882,357190.62,false
62.1,-0.0343,206.0048,0.1279,326664,322760.84,false
60.19,-0.0614,133.6017,0.1111,574364,1900423.2,false
70.51,-0.0941,456.2543,0.2205,107884,132732.16,false
63.61,-0.0637,133.6126,0.1107,1018752,2272886.8,false
62.93,-0.0586,456.3824,0.2298,98076,151092.84,true
58.17,-0.0337,133.6531,0.1211,977432,2554702.8,false
56.52,-0.0944,456.471,0.2308,74711,130637.36,true
51.74,-0.0477,133.6958,0.1251,513586,2223999,true
48.47,-0.0164,206.2059,0.1335,419536,425751.94,true
57.27,-0.0929,456.5403,0.2292,85724,132788.42,true
47.95,-0.063,133.7314,0.1255,358691,1885126.9,true
42.24,-0.1009,206.1755,0.1289,270430,282517.3,true
52.55,-0.0707,456.6227,0.2124,82456,114379.99,true
48.55,-0.0536,133.759,0.1166,388554,1797129,true
44.99,-0.0314,206.1107,0.1421,497090,383453.66,true
49.99,0.0126,133.7811,0.1217,577845,2046366.1,true
62.83,-0.0504,133.7964,0.1473,1359257,2374729.5,false
0,0,0,0,0,0,true
0,0,0,0,0,0,false
0,0,0,0,0,0,true
0,0,0,0,0,0,false
0,-91.8344,0,0,0,0,true
0,-111.3607,0,0,0,0,true
0,-82.6635,0,0,0,0,true
65.68,-5.3408,0,0.3186,0,0,true
65.8,-2.6856,204.2126,0.2993,0,0,true
60.41,-0.1641,133.6658,0.2533,0,0,false
60.13,-0.1388,133.7269,0.2512,0,0,false
63.89,-0.2385,204.7081,0.2643,0,0,true
59.06,-0.126,133.8277,0.2664,0,0,true
64.57,-0.2021,204.7809,0.3129,0,0,true
46.57,-0.1811,455.1442,0.5528,0,0,false
59.69,-0.1002,133.9191,0.2878,0,0,false
45.31,-0.1957,455.2163,0.5821,0,0,true
58.34,-0.0209,133.9955,0.2614,0,0,false
57.62,-0.0683,133.989,0.2578,0,0,false
57.04,-0.0772,133.9824,0.256,0,0,false
55.62,0.0174,133.8137,0.2486,0,0,true
56.23,0.0035,133.8087,0.2507,0,0,true
56.39,0.0358,133.7273,0.2536,0,0,false
46.72,-0.2289,455.415,0.4221,0,0,false
46.64,-0.2499,455.4304,0.4,0,0,false
63.1,-0.2526,204.9279,0.2517,0,0,false
62.79,-0.1836,204.9846,0.2479,0,0,false
59.95,-0.0632,205.2053,0.2227,0,0,false
58.62,-0.0935,205.2927,0.2174,0,0,false
56.81,-0.1001,205.389,0.2156,0,0,true
55.62,-0.0751,205.4418,0.2157,0,0,true
44.38,-0.263,455.9387,0.3128,0,0,false
56.42,-0.0188,205.4728,0.2114,0,0,true
42.74,-0.2319,455.9269,0.3253,0,0,false
52.49,-0.0694,133.7824,0.1892,0,0,true
43.26,-0.1481,455.8598,0.311,0,0,false
57.74,-0.0228,133.7698,0.2032,0,0,false
53.06,-0.0279,133.8072,0.1921,-1084673,-23729.22,false
41.81,-0.0729,455.537,0.3397,74949,-131726.7,true
43.65,-0.1469,455.5101,0.3366,16244,-185699.42,false
47.71,-0.1167,133.7897,0.1882,-1843995,-812506.9,true
40.11,-0.0241,455.3503,0.3284,13401,-163563.33,true
55.23,-0.0545,205.5621,0.2255,438963,-278175.4,false
52.26,-0.1124,205.5772,0.2233,191376,-438893.06,false
49.58,-0.1493,205.6031,0.2302,42763,-549299.25,false
38.96,-0.0637,455.432,0.3029,34357,-153301.28,true
48.14,-0.1205,205.6398,0.216,-99113,-596597.1,false
38.41,-0.1279,455.3588,0.299,-16943,-161117.7,true
47.55,-0.0677,205.6575,0.2145,-63222,-642996.56,true
39.67,-0.0754,455.3035,0.2986,4492,-148715.3,true
46.46,0.0526,205.6378,0.2062,165998,-461620.62,true
43.29,-0.0072,205.6033,0.2083,173725,-472147,true
47.56,-0.0217,205.5923,0.1958,283749,-368594.97,true
43.8,0.0275,205.5242,0.1987,131274,-490385.38,true
44.84,0.0496,205.4424,0.2023,-66164,-631617,true
42.54,-0.1112,455.2974,0.2731,4929,-152135.02,true
57.35,-0.1136,134.1398,0.1631,-414487,-320265.88,true
68.33,-0.0683,134.6432,0.1713,2456293,2371789.8,true
53.77,-0.061,456.018,0.2695,-22698,-60111.68,true
57.72,-0.0433,456.082,0.2766,2489,-44396.3,true
59.55,0.0224,456.1854,0.2924,47200,-3776.73,false
47.72,-0.13,206.4698,0.1636,-82484,-122199.08,false
46.55,-0.1579,206.4477,0.1632,-186963,-196524.97,false
42.23,-0.1215,206.4059,0.1646,-296210,-245643.08,false
61.19,-0.1007,135.2334,0.1395,2476176,3369415.8,true
49.8,-0.1622,456.3526,0.3148,-57207,-31305.92,true
40.61,-0.0248,206.323,0.1668,-186362,-231666.48,false
47.73,-0.1276,456.3464,0.3102,-47853,-18403.95,true
41.49,0.0402,206.2345,0.1668,-195912,-284609.3,false
43.61,0.0628,206.2078,0.1689,-169558,-243651.44,false
49.16,-0.0524,206.1778,0.1727,23939,-171806.83,false
47.33,-0.0904,206.1714,0.1681,34578,-156264.02,false
46.32,-0.098,206.1968,0.1702,-45673,-174413.02,false
44.14,-0.0688,206.2158,0.1624,-35035,-151537.19,false
43.44,-0.0481,206.2108,0.1609,15866,-95177.53,false
42.56,-0.025,206.1959,0.1599,-74765,-112037.31,false
39.44,-0.0172,206.1691,0.1542,-36353,-74019.21,false
40.69,-0.0056,206.155,0.1094,-142738,-152127.56,false
37.48,-0.0204,206.1281,0.1134,-290225,-165301.7,false
30.78,-0.0603,206.0597,0.1204,-305134,-177750.06,false
32.37,-0.087,205.9968,0.1197,-282742,-255206.9,false
54.91,-0.133,456.8349,0.1818,51179,34010.45,false
31.79,0.0115,205.9217,0.1165,-394285,-350103.38,false
34.33,0.0411,205.8951,0.1158,-395494,-317403.03,false
30.18,0.0393,205.8526,0.125,-409393,-348328.6,false
29.38,0.0021,205.8309,0.1236,-479758,-405658.8,false
30.56,-0.0017,205.8021,0.1215,-490148,-413849.6,false
54.04,-0.0103,457.0631,0.1768,61839,33891.04,false
27.53,0.0034,205.7274,0.124,-495988,-401555.4,false
49.82,-0.0574,457.0844,0.1739,61012,17670.98,false
61.84,-0.0408,136.5553,0.1854,7471497,4918294,false
45.71,-0.1706,457.1887,0.1823,22015,-38102.27,false
38.39,-0.0807,205.7386,0.1306,-367344,-459484.25,false
50.71,-0.0694,136.66,0.1816,6072496,4102728.2,false
38.48,-0.0012,205.7565,0.1289,-374100,-406562.12,false
50.9,-0.1267,136.6667,0.1744,6090839,3946604.2,false
37.84,0.0018,205.7592,0.1228,-372539,-373915.28,false
34.17,-0.0136,205.7318,0.1242,-452857,-440567.2,false
31.26,-0.0397,205.6904,0.1285,-563448,-514054.84,false
33.91,-0.0365,205.6623,0.1291,-581638,-533059.3,false
30.16,-0.0137,205.615,0.1323,-575046,-548835.56,false
45.83,-0.0108,136.8619,0.1633,6168215,3613790.5,true
40.41,-0.0325,457.1052,0.1998,-14289,-40285.18,false
43.28,-0.1106,457.0682,0.1929,8430,-21316.57,false
47.63,0.0062,136.7825,0.1504,6706051,4016881,true
40.67,0.0143,205.517,0.1121,-577668,-519073.78,false
35.18,0.0192,205.489,0.1153,-708506,-621727.75,false
39.45,0.0132,456.9602,0.1884,-27422,-46245.44,false
33.14,-0.0222,205.4574,0.1131,-695941,-609689.75,false
37.67,-0.0333,456.896,0.1734,-21257,-37047.37,false
35.55,-0.0537,456.8254,0.1745,-15909,-42655.74,false
36.65,0.0566,456.7483,0.1854,36911,-14226.15,false
37.34,-0.0064,456.6993,0.184,43827,-9357.59,false
39.49,0.0313,456.6132,0.1882,18226,-39369.52,false
35.72,-0.007,456.5759,0.1761,-9576,-31516.44,false
57.97,0.0143,136.777,0.1108,8434411,4557465.5,false
31.8,-0.047,456.529,0.1814,-30512,-42447.02,false
31.38,-0.0656,456.4932,0.1779,-43795,-46603.08,false
49.11,-0.0363,205.5256,0.1053,-507193,-452110.6,false
50.2,-0.0514,136.8089,0.1138,6000797,2658490,false
46.07,-0.0554,205.5281,0.1053,-483678,-416199.22,false
51.51,-0.0553,136.8252,0.108,5614464,2505740,false
43.2,-0.068,205.7612,0.136,-262648,-323808.16,false
43.39,-0.1464,456.4181,0.1746,-61928,-47409.17,false
40.55,-0.2048,456.4029,0.1771,-96226,-75224.81,false
36.36,-0.0772,456.3537,0.1978,-159175,-149155.95,false
46.97,-0.0549,137.0525,0.1161,4189583,1798702.5,false
34.74,-0.0352,205.6473,0.137,-183674,-337413.22,false
31.59,-0.1323,456.2623,0.1972,-160649,-155839.45,false
39.93,-0.0921,137.0232,0.119,4446462,2061817,false
35.73,-0.0722,205.5949,0.137,-102082,-288790.75,false
39.66,-0.0972,136.9996,0.1218,4558892,2358578.8,false
35.73,-0.0285,205.5496,0.1391,-167511,-232598.6,false
33.63,-0.0222,456.1511,0.2116,-138010,-138130.7,false
36.31,-0.0557,136.9617,0.1248,3619389,2031833,false
24.16,-0.0485,205.3891,0.1755,-491810,-374776.16,false
34.61,-0.0264,136.9251,0.1202,3698812,2232764.2,false
16.75,-0.216,205.0899,0.2142,-1104836,-725813.06,false
13.42,-0.3533,204.745,0.2392,-1438872,-1033511.2,false
9.6,-0.4072,204.2438,0.282,-1919592,-1487101.2,false
36.38,0.063,456.0199,0.2231,-156811,-139870.56,false
30.5,-0.0111,136.809,0.1414,1209422,218216.98,false
8.06,-0.4326,203.7266,0.3229,-2535516,-1730609.6,true
35.15,-0.0614,455.9487,0.2335,-189931,-147964.9,false
31.25,-0.0612,455.7168,0.2392,-181629,-146496.73,false
24.74,-0.1458,455.6109,0.2437,-212045,-165401.95,false
33.98,-0.0597,136.6016,0.171,439877,421673.94,false
28.31,-0.1446,202.4579,0.5668,-1729562,-1583212.2,false
24.17,-0.1854,455.5177,0.24,-210099,-139301.12,false
33.55,-0.1162,136.5524,0.172,357963,600685.7,false
20.64,-0.1488,455.3692,0.2492,-210310,-137385.56,false
28.57,-0.1035,136.4766,0.1853,382125,259253.4,false
30.4,-0.0479,455.2872,0.2595,-168134,-105420.19,false
34.36,-0.0629,136.4393,0.1908,634025,526985.7,false
25.16,0.0027,455.007,0.2755,-164561,-129711.69,false
27.59,0.0016,136.2759,0.1976,848712,777996.44,false
22.96,-0.1456,454.8143,0.2905,-217632,-127400.65,false
23.45,-0.0686,136.1415,0.2007,-346491,229573.34,false
18.52,-0.2179,454.5205,0.312,-217429,-124973.68,false
19.88,-0.1398,135.9644,0.2028,-1230817,-605057.3,false
30.05,-0.1745,202.4254,0.5528,-1958903,-1384803.6,false
16.86,-0.2571,454.2176,0.3348,-267523,-105523.68,false
15.47,-0.1985,135.6932,0.2246,-2093779,-1343527.1,false
23.04,-0.1652,135.5276,0.2403,-743845,-828583.3,false
20.43,0.0288,453.7526,0.4105,-279613,-119091.53,false
17.24,-0.0913,135.2333,0.2768,-1495545,-1550767.6,false
27.9,0.0145,453.5835,0.4377,-238012,-89535.26,false
17.09,-0.1142,134.9883,0.2918,-2763236,-2197417.2,false
34.37,-0.0377,202.4571,0.5119,-1833455,-1448404,false
13.84,-0.1256,134.6493,0.3198,-3520113,-2837618.8,false
35.24,0.0005,202.4006,0.5034,-1587918,-1363187,false
29.71,0.0761,453.1714,0.4789,-222626,-90929.86,false
17.26,-0.0759,134.4016,0.318,-3015015,-2810727.5,false
30.98,-0.0355,202.2408,0.4919,-1714365,-1443855,false
24.92,0.0459,452.9179,0.5207,-273809,-117776.57,false
14.25,-0.0246,134.0787,0.3466,-4447076,-3637381,false
26.11,-0.036,452.7337,0.5414,-195915,-112715.87,false
14.06,-0.0225,133.8017,0.3502,-5733475,-3962718,false
37.44,0.0112,202.104,0.4487,-1326022,-1326807,false
25.49,-0.0068,452.5818,0.5589,-203814,-78763.18,false
13.62,0.0296,133.5649,0.3634,-6628096,-3458840.5,false
27.56,0.1103,452.4746,0.5925,-167190,-48251.98,false
13.34,0.1189,133.3682,0.3816,-7788617,-3042466.5,false
11.48,0.0933,133.1296,0.412,-9090963,-4158219.5,false
22.62,-0.0373,452.1126,0.641,-209853,-78726.05,false
10.41,-0.0127,132.8721,0.4256,-10604636,-4679465.5,false
31.87,-0.0712,201.8038,0.4534,-2031357,-1446854,true
20.61,-0.1376,451.8837,0.655,-258273,-83020.77,true
9.7,-0.061,132.6296,0.4341,-12714082,-4976289.5,false
33.18,-0.1889,133.1629,0.4035,-10983405,-2734171.5,true
46.49,-0.2096,201.8953,0.3254,-1982411,-904376.75,false
47.91,-0.323,452.2256,0.5274,-104074,60500.81,false
33.68,-0.2107,133.1275,0.3863,-10200831,-2925880,true
45.92,-0.1646,201.9289,0.3026,-2108839,-943877.2,false
47.78,-0.3161,452.2878,0.4495,-114199,54236.31,false
33.14,-0.1214,133.0907,0.355,-11136505,-3308472.2,true
51.68,-0.0361,201.9311,0.3147,-1922528,-915542.8,false
51.29,-0.1234,452.3693,0.4734,-77649,46990.81,false
41.75,0.0411,133.0897,0.3701,-10595946,-2850623,false
31.97,-0.1251,133.1308,0.3453,-12639992,-4496220.5,false
55.22,-0.1661,453.6162,0.4906,-72078,66305.23,false
37.71,-0.1885,133.0931,0.3535,-11291050,-3247881.8,false
46.86,-0.1025,202.5721,0.319,-1919120,-745424.9,false
46,-0.1208,453.7776,0.5025,-54295,127095.29,false
47.83,-0.0176,453.752,0.5143,-35271,130815.24,false
45.11,0.1191,453.7324,0.5239,-61590,107517.36,false
41.43,-0.1742,453.5768,0.5153,-88084,81192.5,false
44.85,-0.0942,202.5657,0.2733,377903,766357.5,false
40.13,-0.1435,453.4622,0.5039,-106027,50030.91,false
39.41,-0.0914,453.3588,0.4803,-130748,49254.47,false
35.51,-0.1006,132.8251,0.2966,-12188943,-3328308.5,true
39.51,-0.0105,453.2682,0.4845,-119016,49505.4,false
33.98,-0.1179,132.7579,0.3002,-12541353,-3260458.2,true
36.71,-0.22,453.0095,0.4616,-16642,79504.52,true
37.94,-0.154,132.8059,0.2749,-10512448,-3062838.2,false
45.15,-0.1725,202.551,0.2371,-603881,375079.84,false
35.55,-0.3434,452.8329,0.4387,-57173,47397.76,true
42.09,-0.1522,202.5326,0.2399,-871338,208681.73,false
37.56,-0.1919,452.7651,0.4377,-53720,42429.79,true
41.65,-0.1242,132.7482,0.2702,-10053469,-3480542.8,false
39.96,-0.0264,202.438,0.2538,-588450,318493,false
38.63,-0.1345,202.3559,0.2559,-341579,424979.2,false
35.89,-0.1293,202.2584,0.2666,-733351,284615.9,false
41.13,-0.0092,132.6825,0.2476,-7455886,-1886174.2,false
32.05,-0.1157,202.1033,0.2631,-685939,362708.34,true
39.59,-0.0442,452.6707,0.3696,140211,88063.58,true
33.33,-0.0991,132.5669,0.2444,-7419276,-1890655.2,true
31.42,-0.1064,201.9669,0.2538,-1100074,456803.47,true
38.68,-0.2009,452.609,0.3475,77746,48690.54,true
31.87,-0.2052,132.4517,0.2434,-7243443,-1714119,true
37.07,0.0647,201.7696,0.2588,-1064743,408452.34,false
49.85,-0.0171,201.8161,0.2504,-568394,-53378.22,false
44.06,-0.0501,201.8156,0.2426,-757052,-147190.42,false
40.43,-0.1127,201.8049,0.231,-903040,-265480.94,false
37.5,-0.1366,201.7844,0.2196,-1162148,-462846.1,false
43.67,-0.0033,201.9981,0.1824,-740813,-363910.4,false
50.23,-0.0445,132.8129,0.1727,1195848,-1335254.8,false
37.52,-0.05,201.9442,0.1828,-739809,-408473.88,false
47.53,-0.1842,453.6064,0.2739,106385,-67372.25,false
